Unnamed: 0,f__,f__0319-6A21,f__Acetobacteraceae,f__Acholeplasmataceae,f__Acidobacteriaceae,f__Actinomycetaceae,f__Actinosynnemataceae,f__Aerococcaceae,f__Aeromonadaceae,f__Alcaligenaceae,f__Alcanivoracaceae,f__Alicyclobacillaceae,f__Alteromonadaceae,f__Armatimonadaceae,f__BS11,f__Bacillaceae,f__Bacteroidaceae,f__Bartonellaceae,f__Beijerinckiaceae,f__Beutenbergiaceae,f__Bifidobacteriaceae,f__Bogoriellaceae,f__Bradyrhizobiaceae,f__Brevibacteriaceae,f__Brucellaceae,f__Burkholderiaceae,f__C111,f__Campylobacteraceae,f__Cardiobacteriaceae,f__Carnobacteriaceae,f__Caulobacteraceae,f__Cellulomonadaceae,f__Chitinophagaceae,f__Christensenellaceae,f__Clostridiaceae,f__Comamonadaceae,f__Coriobacteriaceae,f__Corynebacteriaceae,f__Cryomorphaceae,f__Cytophagaceae,f__Dehalobacteriaceae,f__Dermabacteraceae,f__Desulfobulbaceae,f__Desulfovibrionaceae,f__Dethiosulfovibrionaceae,f__Dietziaceae,f__EB1017,f__Ectothiorhodospiraceae,f__Ellin6075,f__Enterobacteriaceae,f__Enterococcaceae,f__Erysipelotrichaceae,f__Erythrobacteraceae,f__EtOH8,f__Eubacteriaceae,f__F16,f__Flavobacteriaceae,f__Fusobacteriaceae,f__Gaiellaceae,f__Gemellaceae,f__Geobacteraceae,f__Geodermatophilaceae,f__Halomonadaceae,f__Helicobacteraceae,f__Hyphomicrobiaceae,f__Hyphomonadaceae,f__Intrasporangiaceae,f__Isosphaeraceae,f__Koribacteraceae,f__Lachnospiraceae,f__Lactobacillaceae,f__Leptotrichiaceae,f__Leuconostocaceae,f__Listeriaceae,f__ML1228J-1,f__Methylobacteriaceae,f__Methylocystaceae,f__Methylophilaceae,f__Microbacteriaceae,f__Micrococcaceae,f__Micromonosporaceae,f__Moraxellaceae,f__Mycobacteriaceae,f__Mycoplasmataceae,f__Myxococcaceae,f__NB1-i,f__Neisseriaceae,f__Nitrospiraceae,f__Nocardiaceae,f__Nocardioidaceae,f__Nocardiopsaceae,f__Nostocaceae,f__OM27,f__Opitutaceae,f__Oxalobacteraceae,f__PRR-10,f__Paenibacillaceae,f__Pasteurellaceae,f__Patulibacteraceae,f__Peptococcaceae,f__Peptostreptococcaceae,f__Phormidiaceae,f__Phyllobacteriaceae,f__Pirellulaceae,f__Piscirickettsiaceae,f__Planctomycetaceae,f__Planococcaceae,f__Porphyromonadaceae,f__Prevotellaceae,f__Promicromonosporaceae,f__Propionibacteriaceae,f__Pseudomonadaceae,f__Pseudonocardiaceae,f__RF16,f__RFP12,f__Rhizobiaceae,f__Rhodobacteraceae,f__Rhodocyclaceae,f__Rhodospirillaceae,f__Rickettsiaceae,f__Rikenellaceae,f__Rs-045,f__Ruminococcaceae,f__S24-7,f__SB-1,f__Sinobacteraceae,f__Sphingobacteriaceae,f__Sphingomonadaceae,f__Spirochaetaceae,f__Staphylococcaceae,f__Streptococcaceae,f__Streptomycetaceae,f__Streptosporangiaceae,f__Succinivibrionaceae,f__Synechococcaceae,f__Synergistaceae,f__Syntrophobacteraceae,f__Thermaceae,f__Thermoactinomycetaceae,f__Trueperaceae,f__Turicibacteraceae,f__Veillonellaceae,f__Verrucomicrobiaceae,f__Vibrionaceae,f__Victivallaceae,f__Xanthobacteraceae,f__Xanthomonadaceae,f__Yaniellaceae,f__mitochondria,f__[Barnesiellaceae],f__[Cerasicoccaceae],f__[Chromatiaceae],f__[Exiguobacteraceae],f__[Mogibacteriaceae],f__[Odoribacteraceae],f__[Paraprevotellaceae],f__[Tissierellaceae],f__[Weeksellaceae]
EP218253_K70_BS1D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP860829_K20_MRCD,22,0,0,0,0,38,0,0,0,1,0,0,0,0,0,0,504,0,0,0,31,0,0,0,0,0,0,2685,0,0,0,0,0,0,324,2,105,447,0,0,0,0,0,15,229,0,0,0,0,40,0,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1019,48,24,0,0,0,0,0,0,0,57,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,112,22772,0,0,0,0,0,0,0,0,0,0,0,0,0,371,139,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,818,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2319,0
EP581708_K50_MRCD,42,0,0,0,0,86,0,0,0,12,0,0,0,0,0,0,6,0,0,0,1281,0,2,0,0,0,0,105,0,0,0,0,0,0,2,0,76,134,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,22,0,110,0,0,0,0,0,0,0,0,0,19,30612,9,0,0,0,18,0,0,0,3,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,90,0,0,19,0,0,0,0,0,2,125,1361,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,0,786,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,10,509,7
EP845775_K10_MRCD,699,0,0,0,0,49,0,0,0,152,0,0,0,0,0,0,3182,0,0,0,47,0,0,0,0,0,0,869,0,0,0,0,0,348,288,4,253,3,0,0,0,0,0,226,0,0,0,0,0,6,0,235,0,0,0,0,0,4298,0,0,0,0,0,0,0,0,0,0,0,1561,67,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,184,0,0,0,0,0,0,490,20465,0,0,0,0,0,0,0,0,0,0,0,103,0,3930,569,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1150,256,0,71,0,0,0,0,172,0,0,0,37,0,20,613,0
EP944038_K30_BS1D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP882960_K10_MRCD,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,1,23,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,479,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
EP035045_K50_BSTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,36194,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP129845_K20_MRCD,51,0,0,0,0,112,0,2,0,10,0,0,0,0,0,0,380,0,0,0,314,0,0,0,0,0,0,4008,0,0,0,0,0,1,654,0,1523,147,0,0,0,0,0,61,18,0,0,0,0,27,0,123,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,174,29,6361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,57,10050,0,1,0,0,0,0,0,0,0,0,0,45,41,126,1146,0,0,0,0,0,1,75,0,0,0,0,0,0,0,0,0,0,1083,24,0,0,0,0,0,0,56,0,0,0,3,0,0,1894,0
EP074002_K10_MRCD,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,25,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,65,136,0,0,0,0,0,1,0,0,0,0,0,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,15,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
EP752976_K60_BRCD,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
EP750568_K30_MRCD,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,1,0,590,0,0,0,0,0,0,217,240,239,6045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,206,1,1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1225,0
EP495882_K100_BS1D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP978121_K10_MRCD,1010,0,0,0,0,32,0,0,0,930,0,0,0,0,0,0,24209,0,0,0,843,0,0,0,0,0,0,552,0,0,0,0,0,8,48,0,476,1,0,0,0,0,0,172,1,0,0,0,0,180,0,95,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,2572,78,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,2,4572,0,0,0,0,0,0,0,0,0,0,0,2210,22,4781,464,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,3,711,0,0,0,0,0,0,0,0,0,0,0,8,0,0,696,0
EP436435_K50_MRCD,670,0,0,0,0,4,0,0,0,776,0,0,0,0,0,0,2575,0,0,0,194,0,0,0,0,0,0,562,0,1,0,0,0,3,153,0,1871,4,0,0,0,0,0,55,0,0,0,0,0,17,0,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276,150,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,362,21698,0,0,3,0,0,0,0,0,0,0,0,28,9,5690,243,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,8,1000,38,0,0,0,0,0,0,0,0,0,0,5,1,25,1348,0
EP759641_K20_MRCD,400,0,0,0,0,1148,0,0,0,942,0,0,0,0,0,2,4823,0,0,0,1645,0,0,0,0,0,0,5163,0,0,0,0,0,0,4852,0,1142,125,0,0,0,0,0,0,0,0,0,0,0,369,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,98,0,0,0,0,0,0,1650,43882,0,0,114,0,0,0,0,0,0,0,0,123,0,9332,1527,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,1401,14246,0,0,0,0,0,0,0,0,0,0,0,0,0,209,1537,0
EP104056_K20_MRCD,33,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,39,0,0,0,3,0,0,0,0,0,0,112,0,0,0,0,0,0,20,0,49,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,3745,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,524,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1301,0
EP171330_K50_MRCD,105,0,0,0,0,215,0,0,0,17,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,930,0,0,0,0,0,0,119,0,9,10,0,0,0,0,0,1,8,0,0,0,0,6,1,1,0,0,0,0,0,58,0,1,0,0,0,0,0,0,0,0,0,365,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,6,2173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1289,0
EP584156_K420_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,67474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,0,0,2571,0,2,0,0,0,0,1,16961,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,3747,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
EP833671_K40_MRCD,1493,0,0,0,0,66,0,0,0,849,0,0,0,0,0,0,2736,0,0,0,1665,0,0,1,0,0,0,2672,0,0,0,0,0,0,146,0,1134,15,0,0,1,0,0,163,25,0,0,0,0,235,1,187,0,0,0,0,0,132,0,3,0,0,0,0,0,0,0,0,0,1929,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,27,38,0,0,0,0,0,29,624,17878,0,0,0,0,0,0,0,0,0,0,0,707,0,4798,671,0,0,0,0,0,0,579,0,0,0,0,0,0,0,0,0,0,2929,62,0,0,0,0,0,0,204,0,0,0,68,228,0,731,0
EP583097_K50_MRCD,129,0,0,0,0,19,0,24,0,82,0,0,0,0,0,0,146,0,0,0,329,0,0,5,0,0,0,301,0,0,0,0,0,2,103,1,454,195,0,0,0,1,0,11,0,0,0,0,0,2,0,155,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,188,44,31,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,216,10776,0,0,0,0,0,0,0,0,0,0,0,14,0,430,10,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,4,2352,0,0,0,0,1,0,0,7,0,0,0,2,1,0,4806,0
EP107715_K60_BS1D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,185,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EP966032_K30_MRCD,454,0,0,0,0,21,0,0,0,1104,0,0,0,0,0,0,11790,0,0,0,367,0,0,0,0,0,0,1107,0,0,0,0,0,0,1594,0,2887,543,0,0,0,0,0,216,0,0,0,0,0,355,0,99,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2711,314,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1069,14215,0,0,0,0,0,0,0,0,0,0,0,707,0,4947,7,0,0,0,0,1,0,35,0,0,0,0,0,0,0,0,0,170,5062,0,0,0,0,0,0,0,324,0,0,0,19,1,1,1899,0
EP537290_K20_MRCD,878,0,0,0,0,1,0,0,0,92,0,0,0,0,0,0,1784,0,0,0,293,0,0,0,0,3,0,1777,0,0,0,0,0,404,53,0,360,46,0,0,0,0,0,103,1,0,0,0,0,7,0,706,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,703,1760,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,42,0,0,0,0,0,0,363,13205,0,0,1,0,0,0,0,0,0,0,0,627,0,3350,23,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,2,1902,93,0,0,0,0,0,0,154,0,0,0,60,4,0,1399,0
EP328824_K30_MRCD,1490,0,0,0,0,11,0,2,0,106,0,0,0,0,0,0,28327,0,0,0,235,0,0,5,0,1,0,881,0,0,0,0,0,0,941,0,48,103,0,0,0,0,0,0,20,0,0,0,0,57,0,164,0,0,0,0,0,233,0,2,0,0,0,0,0,0,0,0,0,4916,128,1,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,140,0,0,0,0,0,0,6,8407,0,0,0,0,0,0,0,0,0,0,0,0,0,9342,103,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,26,5359,59,0,0,0,0,0,0,0,0,0,0,21,0,0,688,0
EP824738_K100_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP564900_K20_MRCD,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3165,0,0,0,252,0,0,0,0,0,0,95,0,0,0,0,0,0,37,0,217,28,0,0,0,0,0,0,2,0,0,0,0,85,0,14,0,0,0,0,0,164,0,1,0,0,0,0,0,0,0,0,0,1403,37,21,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,1,235,2581,0,0,0,0,0,0,0,0,0,0,0,0,0,1647,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,1
EP658321_K110_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP062329_K50_MRCD,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,32,0,0,0,0,3,0,0,92,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,45,0,0,0,0,0,0,0,0,0,2,0
EP129024_K100_BS1D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP229454_K20_MRCD,304,0,0,0,0,229,0,0,0,24,0,0,0,0,0,0,204,0,0,0,27,0,0,0,0,1,0,1266,0,1,0,0,0,0,454,0,10,124,0,0,0,0,0,0,0,0,0,0,0,3,0,20,0,0,0,0,0,71,0,3,0,0,0,0,0,0,0,0,0,111,191,39,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,202,6636,0,0,0,0,0,0,0,0,0,0,0,3,0,452,41,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,1,176,81,0,0,0,0,0,0,0,0,0,0,1,0,1,911,1
EP646001_K40_BRCD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EP637055_K60_BRCD,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,198,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP436435_K10_MRCD,8165,0,0,0,0,69,0,0,0,114,0,0,0,0,0,0,2299,0,0,0,493,0,0,0,0,1,0,7525,0,0,0,0,0,0,816,0,479,2,0,0,0,0,0,167,0,0,0,0,0,3,0,293,0,0,1,0,0,182,0,0,0,0,0,0,0,0,0,0,0,1483,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,40,0,0,0,0,0,0,530,73236,0,0,0,0,0,0,0,0,0,0,0,305,0,9967,3242,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,13,725,142,0,0,0,0,0,0,0,0,0,0,9,0,53,1650,0
EP521049_K50_BS1D,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4833,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,97,0,0,0,0,0,0,0,0,0,1,1346,0,0,0,0,1092,0,0,0,0,0,65,0,0,0,0,883,0,0,0,0,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0,0,0,1,0,2040,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
EP292127_K20_BS1D,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,106139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35621,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP733790_K40_MRCD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,4,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
