Unnamed: 0,o__,o__32-20,o__ASSO-13,o__Acholeplasmatales,o__Acidimicrobiales,o__Acidobacteriales,o__Actinomycetales,o__Aeromonadales,o__Alteromonadales,o__Armatimonadales,o__BD7-3,o__Bacillales,o__Bacteroidales,o__Bifidobacteriales,o__Burkholderiales,o__CW040,o__Campylobacterales,o__Cardiobacteriales,o__Caulobacterales,o__Chlorophyta,o__Chromatiales,o__Clostridiales,o__Coriobacteriales,o__Cytophagales,o__DS-18,o__Deinococcales,o__Desulfobacterales,o__Desulfovibrionales,o__Desulfuromonadales,o__EW055,o__Ellin329,o__Ellin6067,o__Ellin6513,o__Enterobacteriales,o__Erysipelotrichales,o__Flavobacteriales,o__Fusobacteriales,o__Gaiellales,o__Gemellales,o__Gemmatales,o__Herpetosiphonales,o__I025,o__JG30-KF-CM45,o__LD1-PA13,o__Lactobacillales,o__ML615J-28,o__MLE1-12,o__MND1,o__Methylophilales,o__Mycoplasmatales,o__Myxococcales,o__NB1-j,o__Natranaerobiales,o__Neisseriales,o__Nitrospirales,o__Nostocales,o__Oceanospirillales,o__Opitutales,o__Oscillatoriales,o__PYR10d3,o__Pasteurellales,o__Pirellulales,o__Planctomycetales,o__Pseudomonadales,o__RB41,o__RF32,o__RF39,o__Rhizobiales,o__Rhodobacterales,o__Rhodocyclales,o__Rhodospirillales,o__Rickettsiales,o__SC-I-84,o__SHA-98,o__SJA-15,o__SJA-36,o__Sediment-1,o__Solibacterales,o__Solirubrobacterales,o__Sphingobacteriales,o__Sphingomonadales,o__Spirochaetales,o__Stramenopiles,o__Streptophyta,o__Synechococcales,o__Synergistales,o__Syntrophobacterales,o__Thermales,o__Thiotrichales,o__Turicibacterales,o__Verrucomicrobiales,o__Vibrionales,o__Victivallales,o__WCHB1-41,o__WD2101,o__Xanthomonadales,o__YS2,o__envOPS12,o__iii1-15,o__[Cerasicoccales],o__[Pedosphaerales],o__[Saprospirales]
EP794231_K10_MRCD,0,0,0,0,0,0,201,0,0,0,0,1,28,19,4,0,21,0,0,0,0,82,15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP113600_K50_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
EP219915_K60_BS1D,0,0,0,0,0,0,3,0,0,0,0,0,10,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP285935_K10_MRCD,0,0,0,0,0,0,85,0,0,0,0,0,6139,0,0,0,570,0,0,0,0,2590,1,0,0,0,0,0,0,0,0,0,0,97,8,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0,0,0,0,0,0,0,0,0,0,0
EP211731_K80_BS1D,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,22,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EP062329_K10_MRCD,0,0,0,0,0,0,76,0,0,0,0,0,1555,164,0,0,572,0,0,0,0,917,863,0,0,0,0,26,0,0,0,0,0,0,142,0,1112,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968,0,0,0,0,383,0,0,0,0,0,0,0,0,0,0,0
EP708966_K60_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP700088_K30_MRCD,0,0,0,0,0,0,4899,0,0,0,0,0,2123,731,0,0,2269,0,0,0,0,1535,1592,0,0,0,0,0,0,0,0,0,0,555,1,0,344,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP989401_K50_MRCD,0,0,0,0,0,0,458,0,0,0,0,4,22705,278,104,0,1617,0,3,0,0,4121,147,0,0,0,0,21,0,0,0,0,0,1,15,0,37,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
EP111886_K10_MRCD,0,0,0,0,0,0,25,0,0,0,0,0,16435,15,1,0,3357,0,0,0,0,6322,62,0,0,0,0,36,0,0,0,0,0,11,17,0,53,0,1,0,0,0,0,0,521,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0
EP171330_K10_MRCD,0,0,0,0,0,0,2,0,0,0,0,0,1181,0,0,0,148,0,0,0,0,463,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP295439_K140_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP678863_K70_BS1D,0,0,0,0,0,0,12,0,0,0,0,3,38,15,0,0,1,0,0,0,0,137,1,0,0,0,0,0,0,0,0,0,0,6169,1,0,47,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP882960_K70_MRCD,0,0,0,0,0,0,1316,0,0,0,0,4,6969,278,12,0,193,0,1,0,0,3530,385,0,0,0,0,0,0,0,0,0,0,2,0,1,1015,0,0,0,0,428,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0
EP389265_K70_MRCD,0,0,0,0,0,0,2544,0,0,0,0,180,237,1,108,0,7,0,14,0,0,858,1,0,0,0,0,22,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,0,0,22,0,0,0,0,103,0,0,0,0,0,0
EP021899_K100_BRCD,1,0,0,0,0,0,2,0,0,0,0,0,23,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,243,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP792982_K40_MRCD,0,0,0,0,0,0,3559,0,0,0,0,3,4450,98,0,0,384,0,0,0,0,13030,503,0,0,0,0,1,0,0,0,0,0,64,1,0,140,0,0,0,0,0,0,0,6942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
EP154266_K110_BS1D,0,0,0,0,0,0,14,0,0,0,0,0,32,0,1,0,13,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,69117,2,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
EP049012_K10_MRCD,1,0,0,0,0,0,1,0,0,0,0,1,8730,35,2,0,52,0,0,0,0,6703,138,0,0,0,0,50,0,0,0,0,0,3,19,0,2,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0
EP926005_K30_MRCD,0,0,0,0,0,0,149,0,0,0,0,1,8030,292,6,0,2196,0,0,0,0,12285,731,0,0,0,0,87,0,0,0,0,0,23,55,0,1154,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,295,0,1,0,0,0,0,0,0,0,0,0
EP717203_K30_MRCD,0,0,0,0,0,0,19,0,0,0,0,3,2462,26107,0,0,630,0,0,0,0,1109,1904,0,0,0,0,0,0,0,0,0,0,31,0,0,34957,0,1,0,0,0,0,0,16373,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP724185_K60_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,57,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP492355_K110_BRCD,0,0,0,0,0,0,320,0,0,0,0,9,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2635,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP547297_K270_BRCD,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,1,0,0,0,0,30260,0,0,0,0,0,0,0,0,0,0,0,31243,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP972460_K60_MRCD,0,0,0,0,0,0,639,0,0,0,0,0,3603,1,521,0,0,0,0,0,0,1693,1,0,0,0,0,0,0,0,0,0,0,489,1,0,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP428956_K30_MRCD,0,0,0,0,0,0,17,0,0,0,0,0,545,11,20,0,220,0,0,0,0,986,21,0,0,0,0,1,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
EP233566_K60_BRCD,0,0,0,0,0,0,103,0,0,0,0,0,42264,906,3805,0,1,0,0,0,0,60261,3943,0,0,0,0,339,0,0,0,0,0,9,1529,2,0,0,0,0,0,0,0,0,1058,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,120,0,0,0,0,0,0,0,0,0,0,0
EP222364_K30_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,27348,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP488403_K40_MRCD,0,0,0,0,0,0,61,0,0,0,0,4,12370,33,0,0,2708,0,0,0,0,4863,10,0,0,0,0,38,0,0,0,0,0,5,2,0,6,0,1,0,0,0,0,0,408,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
EP500700_K80_BS1D,0,0,0,0,0,0,7,0,0,0,0,1,5,9,0,0,1,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP442697_K60_BRCD,0,0,0,0,0,0,0,0,0,0,0,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP739912_K80_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP175456_K10_MRCD,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP388920_K70_MRCD,0,0,0,0,0,0,2,0,0,0,0,1,786,1,1,0,448,0,0,0,0,530,6,0,0,0,0,0,0,0,0,0,0,36,14,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
EP031863_K10_MRCD,0,0,0,0,0,0,0,0,0,0,0,0,34,61,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP368562_K10_MRCD,1,0,0,0,0,0,185,0,0,0,0,0,18414,4,25,0,1544,0,0,0,0,13268,196,0,0,0,0,0,0,0,0,0,0,802,288,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,16,231,0,0,0,0,0,0,0,0,0,0,0
EP514824_K10_MRCD,0,0,0,0,0,0,96,0,0,0,0,7,16448,185,62,0,1028,0,0,0,0,8104,1857,0,0,0,0,40,0,0,0,0,0,1302,172,0,5026,0,0,0,0,0,0,0,1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP273209_K10_MRCD,0,0,0,0,0,0,318,0,0,0,0,2,66168,115,0,0,25943,0,0,0,0,13465,135,0,0,0,0,4,0,0,0,0,0,8,12,0,2,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,9,0,0,0,0,0
EP958168_K30_MRCD,0,0,0,0,0,0,132,0,0,0,0,19,20,5,1,0,20,0,0,0,0,631,29,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,2,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP296970_K70_BS1D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP134204_K50_MRCD,0,0,0,0,0,0,94,0,0,0,0,1,3856,927,11,0,979,0,5,0,0,7707,87,0,0,0,0,0,0,0,0,0,0,1,0,0,3969,0,0,0,0,0,0,0,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP656868_K10_MRCD,0,0,0,0,0,0,1015,0,0,0,0,38,5075,192,6,0,672,0,0,0,0,6130,1264,0,0,0,0,11,0,0,0,0,0,35,5,0,42,0,1,0,0,0,0,0,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
EP799931_K40_BRCD,0,0,0,0,0,0,0,0,0,0,0,0,57,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,86580,0,0,1,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
EP563046_K60_BS1D,0,0,0,0,0,0,79,0,0,0,0,0,1564,0,6,0,768,0,0,0,0,858,40,0,0,0,0,4,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,72,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,135,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP989401_K10_MRCD,0,0,0,0,0,0,2326,0,0,0,0,9,24932,630,180,0,1169,0,0,0,0,7352,871,0,0,0,0,39,0,0,0,0,0,44,44,10,181,0,58,0,0,4,0,0,1462,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,195,0,0,0,0,0,0,9,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP769777_K20_MRCD,0,0,0,0,0,0,760,0,0,0,0,14,153,14327,1,0,3,0,0,0,0,2267,12507,0,0,0,0,0,0,0,0,0,0,0,0,1,345,0,0,0,0,0,0,0,4555,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP584156_K180_BRCD,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP983489_K30_MRCD,0,0,0,0,0,0,462,0,0,0,0,38,36872,684,350,0,866,0,0,0,0,15813,855,0,0,0,0,188,0,0,0,0,0,3,19,0,249,0,1,0,0,0,0,0,868,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69,0,0,0,0,0,61,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,7,0,0,0,0,0,0,0,0,0,0,0
EP296970_K90_BRCD,0,0,0,0,0,0,1,0,0,0,0,133,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP833671_K70_MRCD,0,0,0,0,0,0,26,0,0,0,0,8,20421,148,3122,0,1092,0,0,0,0,9499,161,0,0,0,0,110,0,0,0,0,0,862,235,0,36,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,0,0,0,0,2,105,0,0,0,0,0
EP791888_K80_BS1D,0,0,0,0,0,0,0,0,0,0,0,0,330,43,0,0,218,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,71,0,0,483,0,1,0,0,0,0,0,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0
EP285481_K20_MRCD,0,0,0,0,0,0,35,0,0,0,0,0,10556,67,22,0,1007,0,0,0,0,6965,688,0,0,0,0,34,0,0,0,0,0,22,18,0,27,0,0,0,0,5,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,57,6,0,0,0,0,1,0,0,0,0,0,0
EP237361_K10_MRCD,0,0,0,0,0,0,1145,0,0,0,0,0,3191,19,0,0,0,0,0,0,0,21433,0,0,0,0,0,0,0,0,0,0,0,1235,0,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP483776_K50_BS1D,0,0,0,0,0,0,0,0,0,0,0,0,4,1,13,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EP034068_K20_MRCD,0,0,0,0,0,0,156,0,0,0,0,1,17746,1713,141,0,3234,0,0,0,0,9264,2227,0,0,0,0,58,0,0,0,0,0,66,337,0,2546,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0
EP474673_K20_MRCD,0,0,0,0,0,0,3,0,0,0,0,0,3,44,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP705715_K10_MRCD,5,0,0,0,0,0,153,0,0,0,0,3,38582,559,27,0,1155,0,0,0,0,33627,1897,0,0,0,0,123,0,0,0,0,0,42,105,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,1850,0,0,0,0,0,0,0,0,0,0,0
EP175456_K20_MRCD,1,0,0,0,0,0,49,0,0,0,0,4,44071,300,2855,0,1249,0,0,0,0,13594,756,0,0,0,0,177,0,0,0,0,0,21,4,0,1455,0,0,0,0,0,0,0,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0
EP395934_K10_MRCD,15,0,0,0,0,0,132,0,0,0,0,1,31898,198,7,0,271,0,0,0,0,36586,2158,0,0,0,0,140,0,0,0,0,0,509,291,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,43,512,0,0,0,0,13,0,0,0,0,0,0
